File.......:  cell1ppochloranilliftfsi - SEP,06.2021

System.....:  
Potential..:  0.003V
Current....:  -79.902nA
Temperature:  -0.8 +-0.1 C
Time.......:  14:52:08 - 14:52:55
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       5.5983e+01       -2.9417e+00        0.999           0.0
   2      7.5549e+05       5.6141e+01       -2.9066e+00        0.998           1.0
   3      5.7077e+05       5.6087e+01       -3.4193e+00        1.000           1.8
   4      4.3121e+05       5.6349e+01       -3.4383e+00        1.000           2.8
   5      3.2578e+05       5.6793e+01       -3.5687e+00        1.000           3.5
   6      2.4612e+05       5.7122e+01       -3.7441e+00        1.000           4.0
   7      1.8594e+05       5.7556e+01       -4.0428e+00        1.000           4.4
   8      1.4048e+05       5.8171e+01       -4.3693e+00        1.000           4.9
   9      1.0613e+05       5.8656e+01       -4.8819e+00        1.000           5.3
  10      8.0180e+04       5.9408e+01       -5.4722e+00        1.000           5.8
  11      6.0575e+04       5.9845e+01       -6.4866e+00        1.000           6.3
  12      4.5764e+04       6.0637e+01       -7.5520e+00        1.000           6.7
  13      3.4574e+04       6.1586e+01       -9.0184e+00        1.000           7.2
  14      2.6121e+04       6.2512e+01       -1.0640e+01        1.000           7.7
  15      1.9734e+04       6.3639e+01       -1.2701e+01        1.000           8.1
  16      1.4909e+04       6.4956e+01       -1.5345e+01        1.000           8.6
  17      1.1263e+04       6.7239e+01       -1.8704e+01        1.000           9.3
  18      8.5095e+03       6.9165e+01       -2.2748e+01        1.000          10.0
  19      6.4288e+03       7.1458e+01       -2.7796e+01        1.000          10.5
  20      4.8569e+03       7.4176e+01       -3.4028e+01        0.999          10.9
  21      3.6694e+03       7.7543e+01       -4.1700e+01        1.000          11.4
  22      2.7722e+03       8.1446e+01       -5.1413e+01        1.000          11.9
  23      2.0944e+03       8.6375e+01       -6.3511e+01        1.000          12.3
  24      1.5823e+03       9.2550e+01       -7.8585e+01        0.999          12.8
  25      1.1954e+03       1.0036e+02       -9.7369e+01        0.999          13.3
  26      9.0311e+02       1.1050e+02       -1.2057e+02        0.999          13.8
  27      6.8229e+02       1.2359e+02       -1.4913e+02        0.998          14.2
  28      5.1546e+02       1.4071e+02       -1.8400e+02        0.999          14.7
  29      3.8943e+02       1.6338e+02       -2.2611e+02        1.000          15.2
  30      2.9421e+02       1.9271e+02       -2.7649e+02        1.000          15.7
  31      2.2227e+02       2.3135e+02       -3.3571e+02        0.999          16.1
  32      1.6793e+02       2.8044e+02       -4.0445e+02        0.999          16.6
  33      1.2687e+02       3.4269e+02       -4.8267e+02        0.999          17.1
  34      9.5846e+01       4.1644e+02       -5.6552e+02        0.999          17.9
  35      7.2411e+01       5.1000e+02       -6.6062e+02        0.999          18.8
  36      5.4092e+01       6.2501e+02       -7.6811e+02        0.999          20.3
  37      3.9533e+01       7.7303e+02       -8.9293e+02        0.999          22.1
  38      2.8174e+01       9.5950e+02       -1.0390e+03        0.999          23.6
  39      1.9503e+01       1.1955e+03       -1.2125e+03        0.999          25.2
  40      1.3058e+01       1.4938e+03       -1.4249e+03        0.999          27.1
  41      8.4196e+00       1.8741e+03       -1.6935e+03        0.999          29.3
  42      5.2123e+00       2.3683e+03       -2.0443e+03        0.999          32.0
  43      3.0979e+00       3.0174e+03       -2.5116e+03        1.000          35.4
  44      1.7783e+00       3.8758e+03       -3.1348e+03        1.000          40.3
  45      1.0000e+00       5.0052e+03       -3.9401e+03        1.000          45.0

