File.......:  cell3ppochloranilliftfsi - SEP,06.2021

System.....:  
Potential..:  0.012V
Current....:  -7.6026nA
Temperature:  -0.7 +-0.1 C
Time.......:  14:44:26 - 14:45:16
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       1.7623e+02       -4.5834e+01        0.999           0.0
   2      7.5549e+05       1.8109e+02       -3.9356e+01        0.999           1.3
   3      5.7077e+05       1.8385e+02       -3.4714e+01        1.000           1.8
   4      4.3121e+05       1.8700e+02       -3.1719e+01        1.000           2.5
   5      3.2578e+05       1.8996e+02       -3.0364e+01        1.000           3.3
   6      2.4612e+05       1.9310e+02       -3.0234e+01        1.000           3.7
   7      1.8594e+05       1.9621e+02       -3.1163e+01        1.000           4.1
   8      1.4048e+05       1.9971e+02       -3.3271e+01        1.000           4.6
   9      1.0613e+05       2.0359e+02       -3.6421e+01        1.000           5.1
  10      8.0180e+04       2.0827e+02       -4.0624e+01        1.000           5.5
  11      6.0575e+04       2.1343e+02       -4.6123e+01        1.000           6.0
  12      4.5764e+04       2.1967e+02       -5.2814e+01        1.000           6.4
  13      3.4574e+04       2.2690e+02       -6.1049e+01        1.000           6.9
  14      2.6121e+04       2.3506e+02       -7.0539e+01        1.000           7.4
  15      1.9734e+04       2.4466e+02       -8.2034e+01        1.000           7.9
  16      1.4909e+04       2.5551e+02       -9.5755e+01        0.999           8.3
  17      1.1263e+04       2.6838e+02       -1.1211e+02        1.000           8.8
  18      8.5095e+03       2.8295e+02       -1.3156e+02        1.000           9.3
  19      6.4288e+03       2.9958e+02       -1.5491e+02        0.999           9.7
  20      4.8569e+03       3.1878e+02       -1.8278e+02        0.999          10.2
  21      3.6694e+03       3.4127e+02       -2.1577e+02        0.999          10.7
  22      2.7722e+03       3.6643e+02       -2.5627e+02        1.000          11.1
  23      2.0944e+03       3.9518e+02       -3.0543e+02        1.000          11.6
  24      1.5823e+03       4.2798e+02       -3.6563e+02        1.000          12.1
  25      1.1954e+03       4.6493e+02       -4.4018e+02        0.999          12.6
  26      9.0311e+02       5.0293e+02       -5.2873e+02        0.998          13.3
  27      6.8229e+02       5.5019e+02       -6.4408e+02        0.998          14.0
  28      5.1546e+02       6.0438e+02       -7.8977e+02        0.999          14.4
  29      3.8943e+02       6.6848e+02       -9.7433e+02        0.999          14.9
  30      2.9421e+02       7.4299e+02       -1.2092e+03        0.999          15.4
  31      2.2227e+02       8.3490e+02       -1.5079e+03        0.999          15.9
  32      1.6793e+02       9.4627e+02       -1.8890e+03        0.999          16.3
  33      1.2687e+02       1.0863e+03       -2.3739e+03        0.998          16.8
  34      9.5846e+01       1.2667e+03       -2.9896e+03        0.999          17.3
  35      7.2411e+01       1.5009e+03       -3.7687e+03        0.998          17.9
  36      5.4092e+01       1.8122e+03       -4.7871e+03        0.998          19.3
  37      3.9533e+01       2.2639e+03       -6.1883e+03        0.998          21.2
  38      2.8174e+01       2.9313e+03       -8.1410e+03        0.998          23.0
  39      1.9503e+01       3.9545e+03       -1.0936e+04        0.998          25.1
  40      1.3058e+01       5.5552e+03       -1.5007e+04        0.998          27.0
  41      8.4196e+00       8.1408e+03       -2.1069e+04        0.998          29.2
  42      5.2123e+00       1.2427e+04       -3.0231e+04        0.998          31.9
  43      3.0979e+00       1.9618e+04       -4.4161e+04        0.998          35.3
  44      1.7783e+00       3.1660e+04       -6.5153e+04        0.998          42.2
  45      1.0000e+00       5.0814e+04       -9.5768e+04        0.998          46.9

