File.......:  cell2ppochloranilliftfsi - OCT,04.2021

System.....:  
Potential..:  0.016V
Current....:  -62.317nA
Temperature:  -0.7 +-0.1 C
Time.......:  09:44:56 - 09:45:43
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   45
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+06       2.4423e+02       -7.7115e+01        0.999           0.0
   2      7.5549e+05       2.5304e+02       -6.1304e+01        0.999           1.0
   3      5.7077e+05       2.5877e+02       -4.9922e+01        1.000           1.5
   4      4.3121e+05       2.6138e+02       -3.9796e+01        1.000           2.3
   5      3.2578e+05       2.6411e+02       -3.3309e+01        1.000           3.0
   6      2.4612e+05       2.6618e+02       -2.8623e+01        1.000           3.4
   7      1.8594e+05       2.6811e+02       -2.5582e+01        1.000           3.8
   8      1.4048e+05       2.7036e+02       -2.3763e+01        1.000           4.3
   9      1.0613e+05       2.7205e+02       -2.3192e+01        1.000           4.8
  10      8.0180e+04       2.7432e+02       -2.3575e+01        1.000           5.2
  11      6.0575e+04       2.7635e+02       -2.5432e+01        1.000           5.7
  12      4.5764e+04       2.7915e+02       -2.7944e+01        1.000           6.1
  13      3.4574e+04       2.8242e+02       -3.1609e+01        1.000           6.6
  14      2.6121e+04       2.8603e+02       -3.6166e+01        1.000           7.0
  15      1.9734e+04       2.9033e+02       -4.1991e+01        1.000           7.5
  16      1.4909e+04       2.9533e+02       -4.9338e+01        1.000           7.9
  17      1.1263e+04       3.0146e+02       -5.8262e+01        1.000           8.4
  18      8.5095e+03       3.0842e+02       -6.9144e+01        1.000           8.8
  19      6.4288e+03       3.1678e+02       -8.2432e+01        1.000           9.3
  20      4.8569e+03       3.2663e+02       -9.8313e+01        1.000           9.8
  21      3.6694e+03       3.3858e+02       -1.1681e+02        1.000          10.2
  22      2.7722e+03       3.5213e+02       -1.3997e+02        1.000          10.6
  23      2.0944e+03       3.6799e+02       -1.6802e+02        1.000          11.1
  24      1.5823e+03       3.8673e+02       -2.0212e+02        1.000          11.6
  25      1.1954e+03       4.0845e+02       -2.4432e+02        0.999          12.0
  26      9.0311e+02       4.3448e+02       -2.9610e+02        1.000          12.5
  27      6.8229e+02       4.6549e+02       -3.6042e+02        1.000          12.9
  28      5.1546e+02       5.0336e+02       -4.3999e+02        1.000          13.4
  29      3.8943e+02       5.4646e+02       -5.3416e+02        0.999          14.1
  30      2.9421e+02       6.0485e+02       -6.5364e+02        0.999          14.8
  31      2.2227e+02       6.7955e+02       -7.9918e+02        0.999          15.3
  32      1.6793e+02       7.7294e+02       -9.7589e+02        0.999          15.7
  33      1.2687e+02       8.9100e+02       -1.1887e+03        0.999          16.2
  34      9.5846e+01       1.0402e+03       -1.4435e+03        0.999          16.7
  35      7.2411e+01       1.2272e+03       -1.7448e+03        0.999          17.3
  36      5.4092e+01       1.4662e+03       -2.1157e+03        0.999          18.7
  37      3.9533e+01       1.7926e+03       -2.5899e+03        0.999          20.5
  38      2.8174e+01       2.2409e+03       -3.2036e+03        0.999          21.9
  39      1.9503e+01       2.8629e+03       -4.0022e+03        0.999          23.5
  40      1.3058e+01       3.7415e+03       -5.0555e+03        0.999          25.4
  41      8.4196e+00       4.9900e+03       -6.4501e+03        0.999          28.1
  42      5.2123e+00       6.7877e+03       -8.3316e+03        1.000          31.3
  43      3.0979e+00       9.3507e+03       -1.0850e+04        1.000          34.6
  44      1.7783e+00       1.2987e+04       -1.4257e+04        1.000          39.6
  45      1.0000e+00       1.7901e+04       -1.8729e+04        0.999          44.2

